x, y,count,not,nand,and,orn,or,andn,nor,xor
58,1,7,0,0,0,0,10,0,0,0
59,1,7,0,0,0,0,10,0,0,0
0,2,5,0,0,2,0,9,0,0,8
1,2,5,0,0,2,0,9,0,0,8
2,2,6,0,0,0,0,9,0,0,7
3,2,6,0,0,0,0,9,0,0,6
4,2,6,0,0,0,0,9,0,0,5
5,2,6,0,0,0,0,8,0,0,5
6,2,6,0,0,0,0,8,0,0,4
7,2,6,0,0,0,0,8,0,0,4
8,2,6,0,0,0,0,8,0,0,3
9,2,6,0,0,0,0,8,0,0,3
10,2,6,0,0,0,0,8,0,0,2
11,2,7,0,0,0,0,8,0,0,0
12,2,7,0,0,0,0,8,0,0,0
13,2,7,0,0,0,0,8,0,0,0
14,2,7,0,0,0,0,8,0,0,0
15,2,7,0,0,0,0,8,0,0,0
16,2,7,0,0,0,0,8,0,0,0
17,2,7,0,0,0,0,8,0,0,0
18,2,7,0,0,0,0,8,0,0,0
19,2,7,0,0,0,0,8,0,0,0
20,2,7,0,0,0,0,8,0,0,0
21,2,7,0,0,0,0,9,0,0,0
22,2,7,0,0,0,0,8,0,0,0
23,2,7,0,0,0,0,8,0,0,0
24,2,7,0,0,0,0,8,0,0,0
25,2,7,0,0,0,0,8,0,0,0
26,2,7,0,0,0,0,8,0,0,0
27,2,7,0,0,0,0,8,0,0,0
28,2,7,0,0,0,0,8,0,0,0
29,2,7,0,0,0,0,8,0,0,0
30,2,7,0,0,0,0,8,0,0,0
31,2,7,0,0,0,0,8,0,0,0
32,2,7,0,0,0,0,8,0,0,0
33,2,7,0,0,0,0,8,0,0,0
34,2,7,0,0,0,0,8,0,0,0
35,2,7,0,0,0,0,8,0,0,0
36,2,7,0,0,0,0,8,0,0,0
37,2,7,0,0,0,0,8,0,0,0
38,2,7,0,0,0,0,9,0,0,0
39,2,7,0,0,0,0,9,0,0,0
40,2,7,0,0,0,0,8,0,0,0
41,2,7,0,0,0,0,8,0,0,0
42,2,7,0,0,0,0,8,0,0,0
43,2,7,0,0,0,0,8,0,0,0
44,2,7,0,0,0,0,8,0,0,0
45,2,7,0,0,0,0,8,0,0,0
46,2,7,0,0,0,0,8,0,0,0
47,2,7,0,0,0,0,8,0,0,0
48,2,7,0,0,0,0,8,0,0,0
49,2,7,0,0,0,0,8,0,0,0
50,2,7,0,0,0,0,8,0,0,0
51,2,7,0,0,0,0,8,0,0,0
52,2,7,0,0,0,0,8,0,0,0
53,2,7,0,0,0,0,8,0,0,0
54,2,7,0,0,0,0,8,0,0,0
55,2,7,0,0,0,0,8,0,0,0
56,2,7,0,0,0,0,9,0,0,0
57,2,7,0,0,0,0,9,0,0,0
58,2,7,0,0,0,0,9,0,0,0
59,2,7,0,0,0,0,9,0,0,0
0,3,5,0,0,2,0,8,0,0,8
1,3,6,0,0,0,0,8,0,0,7
2,3,6,0,0,0,0,8,0,0,7
3,3,6,0,0,0,0,8,0,0,6
4,3,6,0,0,0,0,8,0,0,5
5,3,6,0,0,0,0,8,0,0,4
6,3,6,0,0,0,0,7,0,0,4
7,3,6,0,0,0,0,7,0,0,3
8,3,6,0,0,0,0,7,0,0,3
9,3,6,0,0,0,0,7,0,0,2
10,3,6,0,0,0,0,7,0,0,2
11,3,7,0,0,0,0,7,0,0,0
12,3,7,0,0,0,0,7,0,0,0
13,3,7,0,0,0,0,7,0,0,0
14,3,7,0,0,0,0,7,0,0,0
15,3,7,0,0,0,0,7,0,0,0
16,3,7,0,0,0,0,7,0,0,0
17,3,7,0,0,0,0,7,0,0,0
18,3,7,0,0,0,0,7,0,0,0
19,3,7,0,0,0,0,7,0,0,0
20,3,7,0,0,0,0,8,0,0,0
21,3,7,0,0,0,0,8,0,0,0
22,3,7,0,0,0,0,8,0,0,0
23,3,7,0,0,0,0,7,0,0,0
24,3,7,0,0,0,0,7,0,0,0
25,3,7,0,0,0,0,7,0,0,0
26,3,7,0,0,0,0,7,0,0,0
27,3,7,0,0,0,0,7,0,0,0
28,3,7,0,0,0,0,7,0,0,0
29,3,7,0,0,0,0,7,0,0,0
30,3,7,0,0,0,0,7,0,0,0
31,3,7,0,0,0,0,7,0,0,0
32,3,7,0,0,0,0,7,0,0,0
33,3,7,0,0,0,0,7,0,0,0
34,3,7,0,0,0,0,7,0,0,0
35,3,7,0,0,0,0,7,0,0,0
36,3,7,0,0,0,0,7,0,0,0
37,3,7,0,0,0,0,8,0,0,0
38,3,7,0,0,0,0,8,0,0,0
39,3,7,0,0,0,0,8,0,0,0
40,3,7,0,0,0,0,8,0,0,0
41,3,7,0,0,0,0,7,0,0,0
42,3,7,0,0,0,0,7,0,0,0
43,3,7,0,0,0,0,7,0,0,0
44,3,7,0,0,0,0,7,0,0,0
45,3,7,0,0,0,0,7,0,0,0
46,3,7,0,0,0,0,7,0,0,0
47,3,7,0,0,0,0,7,0,0,0
48,3,7,0,0,0,0,7,0,0,0
49,3,7,0,0,0,0,7,0,0,0
50,3,7,0,0,0,0,7,0,0,0
51,3,7,0,0,0,0,7,0,0,0
52,3,7,0,0,0,0,7,0,0,0
53,3,7,0,0,0,0,7,0,0,0
54,3,7,0,0,0,0,7,0,0,0
55,3,7,0,0,0,0,8,0,0,0
56,3,7,0,0,0,0,8,0,0,0
57,3,7,0,0,0,0,8,0,0,0
58,3,7,0,0,0,0,8,0,0,0
59,3,7,0,0,0,0,8,0,0,0
0,4,5,0,0,2,0,7,0,0,8
1,4,6,0,0,0,0,7,0,0,7
2,4,6,0,0,0,0,7,0,0,6
3,4,6,0,0,0,0,7,0,0,6
4,4,6,0,0,0,0,7,0,0,5
5,4,6,0,0,0,0,7,0,0,4
6,4,6,0,0,0,0,7,0,0,3
7,4,6,0,0,0,0,6,0,0,3
8,4,6,0,0,0,0,6,0,0,2
9,4,6,0,0,0,0,6,0,0,2
10,4,7,0,0,0,0,6,0,0,0
11,4,7,0,0,0,0,6,0,0,0
12,4,7,0,0,0,0,6,0,0,0
13,4,7,0,0,0,0,6,0,0,0
14,4,7,0,0,0,0,6,0,0,0
15,4,7,0,0,0,0,6,0,0,0
16,4,7,0,0,0,0,6,0,0,0
17,4,7,0,0,0,0,6,0,0,0
18,4,7,0,0,0,0,6,0,0,0
19,4,7,0,0,0,0,7,0,0,0
20,4,7,0,0,0,0,7,0,0,0
21,4,7,0,0,0,0,7,0,0,0
22,4,7,0,0,0,0,7,0,0,0
23,4,7,0,0,0,0,7,0,0,0
24,4,7,0,0,0,0,6,0,0,0
25,4,7,0,0,0,0,6,0,0,0
26,4,7,0,0,0,0,6,0,0,0
27,4,7,0,0,0,0,6,0,0,0
28,4,7,0,0,0,0,6,0,0,0
29,4,7,0,0,0,0,6,0,0,0
30,4,7,0,0,0,0,6,0,0,0
31,4,7,0,0,0,0,6,0,0,0
32,4,7,0,0,0,0,6,0,0,0
33,4,7,0,0,0,0,6,0,0,0
34,4,7,0,0,0,0,6,0,0,0
35,4,7,0,0,0,0,6,0,0,0
36,4,7,0,0,0,0,7,0,0,0
37,4,7,0,0,0,0,7,0,0,0
38,4,7,0,0,0,0,7,0,0,0
39,4,7,0,0,0,0,7,0,0,0
40,4,7,0,0,0,0,7,0,0,0
41,4,7,0,0,0,0,7,0,0,0
42,4,7,0,0,0,0,6,0,0,0
43,4,7,0,0,0,0,6,0,0,0
44,4,7,0,0,0,0,6,0,0,0
45,4,7,0,0,0,0,6,0,0,0
46,4,7,0,0,0,0,6,0,0,0
47,4,7,0,0,0,0,6,0,0,0
48,4,7,0,0,0,0,6,0,0,0
49,4,7,0,0,0,0,6,0,0,0
50,4,7,0,0,0,0,6,0,0,0
51,4,7,0,0,0,0,6,0,0,0
52,4,7,0,0,0,0,6,0,0,0
53,4,7,0,0,0,0,6,0,0,0
54,4,7,0,0,0,0,7,0,0,0
55,4,7,0,0,0,0,7,0,0,0
56,4,7,0,0,0,0,7,0,0,0
57,4,7,0,0,0,0,7,0,0,0
58,4,7,0,0,0,0,7,0,0,0
59,4,7,0,0,0,0,7,0,0,0
0,5,6,0,0,0,0,6,0,0,8
1,5,6,0,0,0,0,6,0,0,7
2,5,6,0,0,0,0,6,0,0,6
3,5,6,0,0,0,0,6,0,0,5
4,5,6,0,0,0,0,6,0,0,5
5,5,6,0,0,0,0,6,0,0,4
6,5,6,0,0,0,0,6,0,0,3
7,5,6,0,0,0,0,6,0,0,2
8,5,6,0,0,0,0,5,0,0,2
9,5,7,0,0,0,0,5,0,0,0
10,5,7,0,0,0,0,5,0,0,0
11,5,7,0,0,0,0,5,0,0,0
12,5,7,0,0,0,0,5,0,0,0
13,5,7,0,0,0,0,5,0,0,0
14,5,7,0,0,0,0,5,0,0,0
15,5,7,0,0,0,0,5,0,0,0
16,5,7,0,0,0,0,5,0,0,0
17,5,7,0,0,0,0,5,0,0,0
18,5,7,0,0,0,0,6,0,0,0
19,5,7,0,0,0,0,6,0,0,0
20,5,7,0,0,0,0,6,0,0,0
21,5,7,0,0,0,0,6,0,0,0
22,5,7,0,0,0,0,6,0,0,0
23,5,7,0,0,0,0,6,0,0,0
24,5,7,0,0,0,0,6,0,0,0
25,5,7,0,0,0,0,5,0,0,0
26,5,7,0,0,0,0,5,0,0,0
27,5,7,0,0,0,0,5,0,0,0
28,5,7,0,0,0,0,5,0,0,0
29,5,7,0,0,0,0,5,0,0,0
30,5,7,0,0,0,0,5,0,0,0
31,5,7,0,0,0,0,5,0,0,0
32,5,7,0,0,0,0,5,0,0,0
33,5,7,0,0,0,0,5,0,0,0
34,5,7,0,0,0,0,5,0,0,0
35,5,7,0,0,0,0,6,0,0,0
36,5,7,0,0,0,0,6,0,0,0
37,5,7,0,0,0,0,6,0,0,0
38,5,7,0,0,0,0,6,0,0,0
39,5,7,0,0,0,0,6,0,0,0
40,5,7,0,0,0,0,6,0,0,0
41,5,7,0,0,0,0,6,0,0,0
42,5,7,0,0,0,0,6,0,0,0
43,5,7,0,0,0,0,5,0,0,0
44,5,7,0,0,0,0,5,0,0,0
45,5,7,0,0,0,0,5,0,0,0
46,5,7,0,0,0,0,5,0,0,0
47,5,7,0,0,0,0,5,0,0,0
48,5,7,0,0,0,0,5,0,0,0
49,5,7,0,0,0,0,5,0,0,0
50,5,7,0,0,0,0,5,0,0,0
51,5,7,0,0,0,0,5,0,0,0
52,5,7,0,0,0,0,5,0,0,0
53,5,7,0,0,0,0,6,0,0,0
54,5,7,0,0,0,0,6,0,0,0
55,5,7,0,0,0,0,6,0,0,0
56,5,7,0,0,0,0,6,0,0,0
57,5,7,0,0,0,0,6,0,0,0
58,5,7,0,0,0,0,6,0,0,0
59,5,7,0,0,0,0,7,0,0,0
0,6,6,0,0,0,0,5,0,0,8
1,6,6,0,0,0,0,5,0,0,7
2,6,6,0,0,0,0,5,0,0,6
3,6,6,0,0,0,0,5,0,0,5
4,6,6,0,0,0,0,5,0,0,4
5,6,6,0,0,0,0,5,0,0,4
6,6,6,0,0,0,0,5,0,0,3
7,6,6,0,0,0,0,5,0,0,2
8,6,7,0,0,0,0,5,0,0,0
9,6,7,0,0,0,0,4,0,0,0
10,6,7,0,0,0,0,4,0,0,0
11,6,7,0,0,0,0,4,0,0,0
12,6,7,0,0,0,0,4,0,0,0
13,6,7,0,0,0,0,4,0,0,0
14,6,7,0,0,0,0,4,0,0,0
15,6,7,0,0,0,0,4,0,0,0
16,6,7,0,0,0,0,4,0,0,0
17,6,7,0,0,0,0,5,0,0,0
18,6,7,0,0,0,0,5,0,0,0
19,6,7,0,0,0,0,5,0,0,0
20,6,7,0,0,0,0,5,0,0,0
21,6,7,0,0,0,0,5,0,0,0
22,6,7,0,0,0,0,5,0,0,0
23,6,7,0,0,0,0,5,0,0,0
24,6,7,0,0,0,0,5,0,0,0
25,6,7,0,0,0,0,5,0,0,0
26,6,7,0,0,0,0,4,0,0,0
27,6,7,0,0,0,0,4,0,0,0
28,6,7,0,0,0,0,4,0,0,0
29,6,7,0,0,0,0,4,0,0,0
30,6,7,0,0,0,0,4,0,0,0
31,6,7,0,0,0,0,4,0,0,0
32,6,7,0,0,0,0,4,0,0,0
33,6,7,0,0,0,0,4,0,0,0
34,6,7,0,0,0,0,5,0,0,0
35,6,7,0,0,0,0,5,0,0,0
36,6,7,0,0,0,0,5,0,0,0
37,6,7,0,0,0,0,5,0,0,0
38,6,7,0,0,0,0,5,0,0,0
39,6,7,0,0,0,0,5,0,0,0
40,6,7,0,0,0,0,5,0,0,0
41,6,7,0,0,0,0,5,0,0,0
42,6,7,0,0,0,0,5,0,0,0
43,6,7,0,0,0,0,5,0,0,0
44,6,7,0,0,0,0,4,0,0,0
45,6,7,0,0,0,0,4,0,0,0
46,6,7,0,0,0,0,4,0,0,0
47,6,7,0,0,0,0,4,0,0,0
48,6,7,0,0,0,0,4,0,0,0
49,6,7,0,0,0,0,4,0,0,0
50,6,7,0,0,0,0,4,0,0,0
51,6,7,0,0,0,0,4,0,0,0
52,6,7,0,0,0,0,5,0,0,0
53,6,7,0,0,0,0,5,0,0,0
54,6,7,0,0,0,0,5,0,0,0
55,6,7,0,0,0,0,5,0,0,0
56,6,7,0,0,0,0,5,0,0,0
57,6,7,0,0,0,0,5,0,0,0
58,6,7,0,0,0,0,6,0,0,0
59,6,7,0,0,0,0,6,0,0,0
0,7,6,0,0,0,0,5,0,0,8
1,7,6,0,0,0,0,4,0,0,7
2,7,6,0,0,0,0,4,0,0,6
3,7,6,0,0,0,0,4,0,0,5
4,7,6,0,0,0,0,4,0,0,4
5,7,6,0,0,0,0,4,0,0,3
6,7,6,0,0,0,0,4,0,0,3
7,7,6,0,0,0,0,4,0,0,2
8,7,7,0,0,0,0,4,0,0,0
9,7,7,0,0,0,0,4,0,0,0
10,7,7,0,0,0,0,3,0,0,0
11,7,7,0,0,0,0,3,0,0,0
12,7,7,0,0,0,0,3,0,0,0
13,7,7,0,0,0,0,3,0,0,0
14,7,7,0,0,0,0,3,0,0,0
15,7,7,0,0,0,0,3,0,0,0
16,7,7,0,0,0,0,4,0,0,0
17,7,7,0,0,0,0,4,0,0,0
18,7,7,0,0,0,0,4,0,0,0
19,7,7,0,0,0,0,4,0,0,0
20,7,7,0,0,0,0,4,0,0,0
21,7,7,0,0,0,0,4,0,0,0
22,7,7,0,0,0,0,4,0,0,0
23,7,7,0,0,0,0,4,0,0,0
24,7,7,0,0,0,0,4,0,0,0
25,7,7,0,0,0,0,4,0,0,0
26,7,7,0,0,0,0,4,0,0,0
27,7,7,0,0,0,0,3,0,0,0
28,7,7,0,0,0,0,3,0,0,0
29,7,7,0,0,0,0,3,0,0,0
30,7,7,0,0,0,0,3,0,0,0
31,7,7,0,0,0,0,3,0,0,0
32,7,7,0,0,0,0,3,0,0,0
33,7,7,0,0,0,0,4,0,0,0
34,7,7,0,0,0,0,4,0,0,0
35,7,7,0,0,0,0,4,0,0,0
36,7,7,0,0,0,0,4,0,0,0
37,7,7,0,0,0,0,4,0,0,0
38,7,7,0,0,0,0,4,0,0,0
39,7,7,0,0,0,0,4,0,0,0
40,7,7,0,0,0,0,4,0,0,0
41,7,7,0,0,0,0,4,0,0,0
42,7,7,0,0,0,0,4,0,0,0
43,7,7,0,0,0,0,4,0,0,0
44,7,7,0,0,0,0,4,0,0,0
45,7,7,0,0,0,0,3,0,0,0
46,7,7,0,0,0,0,3,0,0,0
47,7,7,0,0,0,0,3,0,0,0
48,7,7,0,0,0,0,3,0,0,0
49,7,7,0,0,0,0,3,0,0,0
50,7,7,0,0,0,0,3,0,0,0
51,7,7,0,0,0,0,4,0,0,0
52,7,7,0,0,0,0,4,0,0,0
53,7,7,0,0,0,0,4,0,0,0
54,7,7,0,0,0,0,4,0,0,0
55,7,7,0,0,0,0,4,0,0,0
56,7,7,0,0,0,0,4,0,0,0
57,7,7,0,0,0,0,5,0,0,0
58,7,7,0,0,0,0,5,0,0,0
59,7,7,0,0,0,0,5,0,0,0
0,8,6,0,0,0,0,4,0,0,7
1,8,6,0,0,0,0,4,0,0,7
2,8,6,0,0,0,0,3,0,0,6
3,8,6,0,0,0,0,3,0,0,5
4,8,6,0,0,0,0,3,0,0,4
5,8,6,0,0,0,0,3,0,0,3
6,8,6,0,0,0,0,3,0,0,2
7,8,6,0,0,0,0,3,0,0,2
8,8,7,0,0,0,0,3,0,0,0
9,8,7,0,0,0,0,3,0,0,0
10,8,7,0,0,0,0,3,0,0,0
11,8,7,0,0,0,0,2,0,0,0
12,8,7,0,0,0,0,2,0,0,0
13,8,7,0,0,0,0,2,0,0,0
14,8,7,0,0,0,0,2,0,0,0
15,8,7,0,0,0,0,3,0,0,0
16,8,7,0,0,0,0,3,0,0,0
17,8,7,0,0,0,0,3,0,0,0
18,8,7,0,0,0,0,3,0,0,0
19,8,7,0,0,0,0,3,0,0,0
20,8,7,0,0,0,0,3,0,0,0
21,8,7,0,0,0,0,3,0,0,0
22,8,7,0,0,0,0,3,0,0,0
23,8,7,0,0,0,0,3,0,0,0
24,8,7,0,0,0,0,3,0,0,0
25,8,7,0,0,0,0,3,0,0,0
26,8,7,0,0,0,0,3,0,0,0
27,8,7,0,0,0,0,3,0,0,0
28,8,7,0,0,0,0,2,0,0,0
29,8,7,0,0,0,0,2,0,0,0
30,8,7,0,0,0,0,2,0,0,0
31,8,7,0,0,0,0,2,0,0,0
32,8,7,0,0,0,0,3,0,0,0
33,8,7,0,0,0,0,3,0,0,0
34,8,7,0,0,0,0,3,0,0,0
35,8,7,0,0,0,0,3,0,0,0
36,8,7,0,0,0,0,3,0,0,0
37,8,7,0,0,0,0,3,0,0,0
38,8,7,0,0,0,0,3,0,0,0
39,8,7,0,0,0,0,3,0,0,0
40,8,7,0,0,0,0,3,0,0,0
41,8,7,0,0,0,0,3,0,0,0
42,8,7,0,0,0,0,3,0,0,0
43,8,7,0,0,0,0,3,0,0,0
44,8,7,0,0,0,0,3,0,0,0
45,8,7,0,0,0,0,3,0,0,0
46,8,7,0,0,0,0,2,0,0,0
47,8,7,0,0,0,0,2,0,0,0
48,8,7,0,0,0,0,2,0,0,0
49,8,7,0,0,0,0,2,0,0,0
50,8,7,0,0,0,0,3,0,0,0
51,8,7,0,0,0,0,3,0,0,0
52,8,7,0,0,0,0,3,0,0,0
53,8,7,0,0,0,0,3,0,0,0
54,8,7,0,0,0,0,3,0,0,0
55,8,7,0,0,0,0,3,0,0,0
56,8,7,0,0,0,0,4,0,0,0
57,8,7,0,0,0,0,4,0,0,0
58,8,7,0,0,0,0,4,0,0,0
59,8,7,0,0,0,0,4,0,0,0
0,9,6,0,0,0,0,3,0,0,7
1,9,6,0,0,0,0,3,0,0,6
2,9,6,0,0,0,0,3,0,0,6
3,9,6,0,0,0,0,2,0,0,5
4,9,6,0,0,0,0,2,0,0,4
5,9,6,0,0,0,0,2,0,0,3
6,9,6,0,0,0,0,2,0,0,2
7,9,7,0,0,0,0,2,0,0,0
8,9,7,0,0,0,0,2,0,0,0
9,9,7,0,0,0,0,2,0,0,0
10,9,7,0,0,0,0,2,0,0,0
11,9,7,0,0,0,0,2,0,0,0
12,9,8,0,0,0,0,0,0,0,0
13,9,7,0,0,0,0,1,0,0,0
14,9,7,0,0,0,0,2,0,0,0
15,9,7,0,0,0,0,2,0,0,0
16,9,7,0,0,0,0,2,0,0,0
17,9,7,0,0,0,0,2,0,0,0
18,9,7,0,0,0,0,2,0,0,0
19,9,7,0,0,0,0,2,0,0,0
20,9,7,0,0,0,0,2,0,0,0
21,9,7,0,0,0,0,2,0,0,0
22,9,7,0,0,0,0,2,0,0,0
23,9,7,0,0,0,0,2,0,0,0
24,9,7,0,0,0,0,2,0,0,0
25,9,7,0,0,0,0,2,0,0,0
26,9,7,0,0,0,0,2,0,0,0
27,9,7,0,0,0,0,2,0,0,0
28,9,7,0,0,0,0,2,0,0,0
29,9,8,0,0,0,0,0,0,0,0
30,9,7,0,0,0,0,1,0,0,0
31,9,7,0,0,0,0,2,0,0,0
32,9,7,0,0,0,0,2,0,0,0
33,9,7,0,0,0,0,2,0,0,0
34,9,7,0,0,0,0,2,0,0,0
35,9,7,0,0,0,0,2,0,0,0
36,9,7,0,0,0,0,2,0,0,0
37,9,7,0,0,0,0,2,0,0,0
38,9,7,0,0,0,0,2,0,0,0
39,9,7,0,0,0,0,2,0,0,0
40,9,7,0,0,0,0,3,0,0,0
41,9,7,0,0,0,0,2,0,0,0
42,9,7,0,0,0,0,2,0,0,0
43,9,7,0,0,0,0,2,0,0,0
44,9,7,0,0,0,0,2,0,0,0
45,9,7,0,0,0,0,2,0,0,0
46,9,7,0,0,0,0,2,0,0,0
47,9,8,0,0,0,0,0,0,0,0
48,9,7,0,0,0,0,1,0,0,0
49,9,7,0,0,0,0,2,0,0,0
50,9,7,0,0,0,0,2,0,0,0
51,9,7,0,0,0,0,2,0,0,0
52,9,7,0,0,0,0,2,0,0,0
53,9,7,0,0,0,0,2,0,0,0
54,9,7,0,0,0,0,2,0,0,0
55,9,7,0,0,0,0,3,0,0,0
56,9,7,0,0,0,0,3,0,0,0
57,9,7,0,0,0,0,3,0,0,0
58,9,7,0,0,0,0,3,0,0,0
59,9,7,0,0,0,0,4,0,0,0
0,10,6,0,0,0,0,2,0,0,6
1,10,6,0,0,0,0,2,0,0,6
2,10,6,0,0,0,0,2,0,0,5
3,10,6,0,0,0,0,2,0,0,5
4,10,7,0,0,0,0,0,0,0,4
5,10,7,0,0,0,0,0,0,0,3
6,10,7,0,0,0,0,0,0,0,2
7,10,8,0,0,0,0,0,0,0,0
8,10,8,0,0,0,0,0,0,0,0
9,10,8,0,0,0,0,0,0,0,0
10,10,8,0,0,0,0,0,0,0,0
11,10,8,0,0,0,0,0,0,0,0
12,10,8,0,0,0,0,0,0,0,0
13,10,8,0,0,0,0,0,0,0,0
14,10,8,0,0,0,0,0,0,0,0
15,10,8,0,0,0,0,0,0,0,0
16,10,8,0,0,0,0,0,0,0,0
17,10,8,0,0,0,0,0,0,0,0
18,10,8,0,0,0,0,0,0,0,0
19,10,8,0,0,0,0,0,0,0,0
20,10,8,0,0,0,0,0,0,0,0
21,10,8,0,0,0,0,0,0,0,0
22,10,8,0,0,0,0,0,0,0,0
23,10,8,0,0,0,0,0,0,0,0
24,10,8,0,0,0,0,0,0,0,0
25,10,8,0,0,0,0,0,0,0,0
26,10,8,0,0,0,0,0,0,0,0
27,10,8,0,0,0,0,0,0,0,0
28,10,8,0,0,0,0,0,0,0,0
29,10,8,0,0,0,0,0,0,0,0
30,10,8,0,0,0,0,0,0,0,0
31,10,8,0,0,0,0,0,0,0,0
32,10,8,0,0,0,0,0,0,0,0
